"accessRights","adm1","adm2","associatedSequences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","eventDate","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferenceProtocol","georeferenceRemarks","georeferenceSources","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","identificationID","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLabel","verbatimLocality","year","downloadDate"
NA,"Michigan",NA,NA,"PRESERVED_SPECIMEN","casent0752240","Insecta",216,"Van Atta Park, Michigan, United States","ANTWEB",NA,NA,NA,NA,"United States",NA,"13b70480-bd69-11dd-b15f-b8a03c50a862",NA,"2010-12-30T23:00:00.000+0000",19,NA,NA,NA,NA,NA,"2009-05-18T22:00:00.000+0000",NA,"Formicidae",4342,NA,"ANTC41949","United States","1234561381","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,"animalia;arthropoda;insecta;hymenoptera;hymenoptera;formicidae;myrmicinae",NA,NA,NA,NA,NA,"B.B. DeMarco","CAS:ANTWEB:casent0752240",NA,NA,"CAS",NA,"US",1234561381,"Animalia",1,NA,"2016-06-06T17:55:29.984+0000","2016-06-06T17:56:58.937+0000","2016-06-06T17:55:30.006+0000",42.71317,NA,NA,"Van Atta Park",NA,-84.37317,NA,5,"ICZN","CAS:ANTWEB:casent0752240",NA,"Hymenoptera",1457,NA,NA,"CASC, San Francisco, CA, USA","Arthropoda",54,"pin","DWC_ARCHIVE","US","66522820-055c-11d8-b84e-b8a03c50a862","Bernice DeMarco",NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,"19 May 2009",NA,NA,2009,2016-06-14
"https://www.fieldmuseum.org/about/copyright-information","Georgia","Murray",NA,"PRESERVED_SPECIMEN","FMNHINS 0000 062 940","Insecta",216,"Fort Mountain State Park, Georgia, Murray, United States, NORTH_AMERICA","Insects","Insects","NORTH_AMERICA",NA,NA,"United States","insects-22-sep-2015","7931dcab-94f1-46ce-8092-56e4335423de",NA,NA,26,NA,NA,710,NA,"177","2009-06-25T22:00:00.000+0000",NA,"Formicidae",4342,NA,"W.P. Mackay 23397","United States","1142484688","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,"Animalia Arthropoda Insecta Hymenoptera Formicidae","North America, U.S.A., Georgia, Murray: Fort Mountain State Park",NA,NA,NA,NA,"Dr. William P. MacKay : University of Texas El Paso","d094729e-8da5-438c-89bb-c93b25dfb8e2",2,NA,"FMNH","FMNH","US",1142484688,"Animalia",1,"en","2016-04-04T18:50:05.956+0000","2016-04-16T02:58:24.998+0000","2016-04-04T18:50:06.220+0000",34.76128,NA,NA,"Fort Mountain State Park",NA,-84.70864,NA,6,NA,"d094729e-8da5-438c-89bb-c93b25dfb8e2",NA,"Hymenoptera",1457,"2337046",NA,"FMNH","Arthropoda",54,NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/","The Field Mueum of Natural History",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","177",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,NA,NA,NA,2009,2016-06-14
"https://www.fieldmuseum.org/about/copyright-information","Georgia","Murray",NA,"PRESERVED_SPECIMEN","FMNHINS 0000 062 939","Insecta",216,"Fort Mountain State Park, Georgia, Murray, United States, NORTH_AMERICA","Insects","Insects","NORTH_AMERICA",NA,NA,"United States","insects-22-sep-2015","7931dcab-94f1-46ce-8092-56e4335423de",NA,NA,26,NA,NA,710,NA,"177","2009-06-25T22:00:00.000+0000",NA,"Formicidae",4342,NA,"W.P. Mackay 23405","United States","1142484707","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,"Animalia Arthropoda Insecta Hymenoptera Formicidae","North America, U.S.A., Georgia, Murray: Fort Mountain State Park",NA,NA,NA,NA,"Dr. William P. MacKay : University of Texas El Paso","e86a0651-156f-4187-8a26-584132c49fd7",2,NA,"FMNH","FMNH","US",1142484707,"Animalia",1,"en","2016-04-04T18:50:05.962+0000","2016-04-16T02:58:25.318+0000","2016-04-04T18:50:06.275+0000",34.76128,NA,NA,"Fort Mountain State Park",NA,-84.70864,NA,6,NA,"e86a0651-156f-4187-8a26-584132c49fd7",NA,"Hymenoptera",1457,"2337047",NA,"FMNH","Arthropoda",54,NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/","The Field Mueum of Natural History",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","177",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,NA,NA,NA,2009,2016-06-14
"https://www.fieldmuseum.org/about/copyright-information","Georgia","White",NA,"PRESERVED_SPECIMEN","FMNHINS 0000 062 936","Insecta",216,"Unicoi State Park, Georgia, White, United States, NORTH_AMERICA","Insects","Insects","NORTH_AMERICA",NA,NA,"United States","insects-22-sep-2015","7931dcab-94f1-46ce-8092-56e4335423de",NA,NA,27,NA,NA,766,NA,"178","2009-06-26T22:00:00.000+0000",NA,"Formicidae",4342,NA,"W.P. Mackay 23440","United States","1142484696","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,"Animalia Arthropoda Insecta Hymenoptera Formicidae","North America, U.S.A., Georgia, White: Unicoi State Park",NA,NA,NA,NA,"Dr. William P. MacKay : University of Texas El Paso","7cb8923e-a004-477b-b1e4-e4e008119450",3,NA,"FMNH","FMNH","US",1142484696,"Animalia",1,"en","2016-04-04T18:50:05.916+0000","2016-04-16T02:58:25.200+0000","2016-04-04T18:50:06.306+0000",34.72242,NA,NA,"Unicoi State Park",NA,-83.72228,NA,6,NA,"7cb8923e-a004-477b-b1e4-e4e008119450",NA,"Hymenoptera",1457,"2337048",NA,"FMNH","Arthropoda",54,NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/","The Field Mueum of Natural History",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","178",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,NA,NA,NA,2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520851","Insecta",216,"Concord, S. of Walden Pond, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,50,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",45,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911753983","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","nest galleries under downed wood","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520851",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911753983,"Animalia",1,"en","2016-06-06T22:35:13.710+0000","2016-06-06T22:36:46.465+0000","2016-06-06T22:35:13.851+0000",42.43222,NA,NA,"Concord, S. of Walden Pond",NA,-71.33917,NA,7,"ICZN","MCZ:Ent:520851",NA,"Hymenoptera",1457,NA,"collector number=DL02590","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02590","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520851",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","45-45 m","4-VII-2009",NA,"MA, Middlesex Co. Concord, S. of Walden Pond, 4-VII-2009, N42 25'57, W71 20'21, D Lubertazzi, 2590",2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520865","Insecta",216,"Concord, Whit Pond residence, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",20,20,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",50,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911754528","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","nest galleries under shingle on ground","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520865",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911754528,"Animalia",1,"en","2016-06-06T22:35:13.740+0000","2016-06-06T22:36:46.511+0000","2016-06-06T22:35:13.887+0000",42.42972,NA,NA,"Concord, Whit Pond residence",NA,-71.39083,NA,7,"ICZN","MCZ:Ent:520865",NA,"Hymenoptera",1457,NA,"collector number=DL02612","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02612","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520865",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","50-50 m","4-VII-2009",NA,"MA, Middlesex Co., Concord, White Pond residence, 4-VII-2009, N42 25'47, W71 23'27, D Lubertazzi, 2612",2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520849","Insecta",216,"Concord, S. of Walden Pond, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,50,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",45,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911754096","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","nest galleries under downed wood","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520849",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911754096,"Animalia",1,"en","2016-06-06T22:35:13.680+0000","2016-06-06T22:36:46.428+0000","2016-06-06T22:35:13.848+0000",42.43222,NA,NA,"Concord, S. of Walden Pond",NA,-71.33917,NA,7,"ICZN","MCZ:Ent:520849",NA,"Hymenoptera",1457,NA,"collector number=DL02590","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02590","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520849",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","45-45 m","4-VII-2009",NA,"MA, Middlesex Co. Concord, S. of Walden Pond, 4-VII-2009, N42 25'57, W71 20'21, D Lubertazzi, 2590",2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520840","Insecta",216,"Concord, S. of Walden Pond, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,50,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",45,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911754146","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","nest galleries downed wood","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520840",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911754146,"Animalia",1,"en","2016-06-06T22:35:13.683+0000","2016-06-06T22:36:46.331+0000","2016-06-06T22:35:13.825+0000",42.43222,NA,NA,"Concord, S. of Walden Pond",NA,-71.33917,NA,7,"ICZN","MCZ:Ent:520840",NA,"Hymenoptera",1457,NA,"collector number=DL02584","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02584","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520840",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","45-45 m","4-VII-2009",NA,"MA, Middlesex Co. Concord, S. of Walden Pond 4-VII-2009, N42 25'57, W71 20'21, D Lubertazzi, 2584",2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520844","Insecta",216,"Concord, S. of Walden Pond, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,50,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",45,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911754112","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","nest galleries downed wood","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520844",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911754112,"Animalia",1,"en","2016-06-06T22:35:13.652+0000","2016-06-06T22:36:46.429+0000","2016-06-06T22:35:13.845+0000",42.43222,NA,NA,"Concord, S. of Walden Pond",NA,-71.33917,NA,7,"ICZN","MCZ:Ent:520844",NA,"Hymenoptera",1457,NA,"collector number=DL02584","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02584","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520844",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","45-45 m","4-VII-2009",NA,"MA, Middlesex Co. Concord, S. of Walden Pond 4-VII-2009, N42 25'57, W71 20'21, D Lubertazzi, 2584",2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520861","Insecta",216,"Sudbury, nr Frost Farm Village Road, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,100,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",50,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911754501","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","workers from ground","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520861",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911754501,"Animalia",1,"en","2016-06-06T22:35:13.671+0000","2016-06-06T22:36:46.346+0000","2016-06-06T22:35:13.799+0000",42.4225,NA,NA,"Sudbury, nr Frost Farm Village Road",NA,-71.39611,NA,7,"ICZN","MCZ:Ent:520861",NA,"Hymenoptera",1457,NA,"collector number=DL02607","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02607","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520861",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","50-50 m","4-VII-2009",NA,"MA, Middlesex Co., Sudbury, nr Frost Farm Village Road, 4-VII-2009, N42 25'21, W71 23'46, D Lubertazzi, 2607",2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520864","Insecta",216,"Concord, Whit Pond residence, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",20,20,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",50,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911754323","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","nest galleries under shingle on ground","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520864",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911754323,"Animalia",1,"en","2016-06-06T22:35:13.716+0000","2016-06-06T22:36:46.483+0000","2016-06-06T22:35:13.889+0000",42.42972,NA,NA,"Concord, Whit Pond residence",NA,-71.39083,NA,7,"ICZN","MCZ:Ent:520864",NA,"Hymenoptera",1457,NA,"collector number=DL02612","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02612","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520864",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","50-50 m","4-VII-2009",NA,"MA, Middlesex Co., Concord, White Pond residence, 4-VII-2009, N42 25'47, W71 23'27, D Lubertazzi, 2612",2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520859","Insecta",216,"Sudbury, nr Frost Farm Village Road, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,100,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",50,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911754490","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","workers from ground","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520859",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911754490,"Animalia",1,"en","2016-06-06T22:35:13.685+0000","2016-06-06T22:36:46.132+0000","2016-06-06T22:35:13.730+0000",42.4225,NA,NA,"Sudbury, nr Frost Farm Village Road",NA,-71.39611,NA,7,"ICZN","MCZ:Ent:520859",NA,"Hymenoptera",1457,NA,"collector number=DL02602","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02602","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520859",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","50-50 m","4-VII-2009",NA,"MA, Middlesex Co., Sudbury, nr Frost Farm Village Road, 4-VII-2009, N42 25'21, W71 23'46, D Lubertazzi, 2602",2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520850","Insecta",216,"Concord, S. of Walden Pond, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,50,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",45,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911754108","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","nest galleries under downed wood","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520850",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911754108,"Animalia",1,"en","2016-06-06T22:35:13.703+0000","2016-06-06T22:36:46.134+0000","2016-06-06T22:35:13.726+0000",42.43222,NA,NA,"Concord, S. of Walden Pond",NA,-71.33917,NA,7,"ICZN","MCZ:Ent:520850",NA,"Hymenoptera",1457,NA,"collector number=DL02590","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02590","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520850",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","45-45 m","4-VII-2009",NA,"MA, Middlesex Co. Concord, S. of Walden Pond, 4-VII-2009, N42 25'57, W71 20'21, D Lubertazzi, 2590",2009,2016-06-14
NA,"Massachusetts","Middlesex",NA,"PRESERVED_SPECIMEN","520846","Insecta",216,"Concord, S. of Walden Pond, Massachusetts, Middlesex, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,50,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,4,"not applicable","{}",45,0,NA,"2009-07-03T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","911754066","Aphaenogaster","Aphaenogaster",1315863,"WGS84","David Lubertazzi","Google Earth",NA,"Google Earth","nest galleries under downed wood","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: Massachusetts: Middlesex",NA,NA,NA,"verified by collector","David Lubertazzi","MCZ:Ent:520846",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",911754066,"Animalia",1,"en","2016-06-06T22:35:13.718+0000","2016-06-06T22:36:46.564+0000","2016-06-06T22:35:13.896+0000",42.43222,NA,NA,"Concord, S. of Walden Pond",NA,-71.33917,NA,7,"ICZN","MCZ:Ent:520846",NA,"Hymenoptera",1457,NA,"collector number=DL02590","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","David Lubertazzi","DL02590","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:520846",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,"decimal degrees","45-45 m","4-VII-2009",NA,"MA, Middlesex Co. Concord, S. of Walden Pond, 4-VII-2009, N42 25'57, W71 20'21, D Lubertazzi, 2590",2009,2016-06-14
