"X"	"Y"	"maxTwarmest.baseline"	"maxTwarmest.2050"
26.25	60.917	16.5	19.1
26.25	61.083	16.4	19
26.25	61.25	16.5	19.1
26.25	61.417	16.4	18.9
26.25	61.583	16.3	18.8
26.25	61.75	16.4	18.9
26.25	61.917	16.2	18.7
26.25	62.083	16	18.4
26.25	62.25	16.1	18.6
26.25	62.417	16.1	18.6
26.25	62.583	16.1	18.5
26.25	62.75	16	18.5
26.25	62.917	15.9	18.3
26.25	63.083	15.7	18.2
26.25	63.25	15.8	18.2
26.25	63.417	15.7	18.2
26.25	63.583	15.4	17.9
26.25	63.75	15.4	18.1
26.25	63.917	15.4	18.1
26.25	64.083	15.4	18
26.25	64.25	15.3	18
26.25	64.417	15.2	17.9
26.25	64.583	15.2	17.9
26.25	64.75	15.2	17.9
26.25	64.917	15.2	17.9
26.25	65.083	15.1	17.8
26.25	65.25	15	17.7
26.25	65.417	15	17.7
26.25	65.583	15	17.7
26.25	65.75	14.9	17.5
26.25	65.917	14.7	17.5
26.25	66.083	14.6	17.4
26.25	66.25	14.5	17.2
26.25	66.417	14.6	17.4
26.25	66.583	14.6	17.4
26.25	66.75	14.3	17.2
26.25	66.917	14.1	17
26.25	67.083	13.9	16.8
26.25	67.25	13.7	16.5
26.25	67.417	13.8	16.6
26.25	67.583	13.8	16.6
26.25	67.75	13.4	16.2
26.25	67.917	13.1	16
26.25	68.083	13.3	16.2
26.25	68.25	13.2	16.1
26.25	68.417	13	15.8
26.25	68.583	12.8	15.6
26.25	68.75	13.1	15.8
26.25	68.917	13.1	15.7
26.25	69.083	12.3	14.9
26.25	69.25	12.1	14.7
26.25	69.417	12	14.5
26.25	69.583	11.5	14
26.25	69.75	11.6	14.1
26.25	69.917	10.6	13.1
26.25	70.083	9.2	11.7
26.25	70.25	10.7	13.1
26.25	70.417	10.1	12.5
26.25	70.583	10	12.5
26.25	70.75	9.2	11.7
26.417	38.25	25.5	27.7
26.417	38.417	25.4	27.7
26.417	38.583	24.3	26.9
26.417	39.083	24.4	27.7
26.417	39.25	24.9	28.4
26.417	39.583	23.6	27.3
26.417	39.75	24.3	28
26.417	39.917	23.4	27
26.417	40.083	24	27.6
26.417	40.25	24.4	27.9
26.417	40.417	23.8	27.3
26.417	40.583	24.1	27.7
26.417	40.75	24.1	27.7
26.417	40.917	24.1	27.7
26.417	41.083	24.2	27.8
26.417	41.25	24	27.6
26.417	41.417	24.1	27.8
26.417	41.583	24.2	27.9
26.417	41.75	23.9	27.6
26.417	41.917	22.7	26.4
26.417	42.083	23.2	26.9
26.417	42.25	23.2	26.9
26.417	42.417	23.1	26.8
26.417	42.583	22.9	26.6
26.417	42.75	20	23.6
26.417	42.917	19.7	23.3
26.417	43.083	20.6	24.1
26.417	43.25	21.3	24.8
26.417	43.417	21.6	25
26.417	43.583	21.8	25.2
26.417	43.75	22.3	25.6
26.417	43.917	22.8	26.1
26.417	44.083	23.2	26.5
26.417	44.25	23.2	26.4
26.417	44.417	23	26.3
26.417	44.583	22.8	26.1
26.417	44.75	22.7	26.1
26.417	44.917	22.4	25.9
26.417	45.083	21	24.6
26.417	45.25	20.1	23.8
26.417	45.417	18.3	22.1
26.417	45.583	15.4	19.3
26.417	45.75	13.8	17.8
26.417	45.917	15	19
26.417	46.083	16.2	20.2
26.417	46.25	16.9	20.9
26.417	46.417	17.8	21.7
26.417	46.583	16.9	20.9
26.417	46.75	18.2	22.2
26.417	46.917	19.1	23.1
26.417	47.083	19.1	23
26.417	47.25	19.5	23.4
26.417	47.417	19.5	23.3
26.417	47.583	19.6	23.5
26.417	47.75	19.6	23.6
26.417	47.917	20.1	24
26.417	48.083	20	23.9
26.417	48.25	20.2	24.2
26.417	48.417	19.9	23.8
26.417	48.583	19.9	23.8
26.417	48.75	19.6	23.5
26.417	48.917	19.3	23.1
26.417	49.083	18.9	22.7
26.417	49.25	18.9	22.7
26.417	49.417	18.7	22.5
26.417	49.583	18.6	22.4
26.417	49.75	18.6	22.3
26.417	49.917	18.8	22.5
26.417	50.083	18.6	22.4
26.417	50.25	18.9	22.6
26.417	50.417	18.8	22.5
26.417	50.583	18.7	22.5
26.417	50.75	18.9	22.6
26.417	50.917	19	22.7
26.417	51.083	19	22.6
26.417	51.25	18.9	22.5
26.417	51.417	18.9	22.4
26.417	51.583	18.8	22.3
26.417	51.75	18.7	22.2
26.417	51.917	18.7	22.2
26.417	52.083	18.6	22
26.417	52.25	18.5	21.9
26.417	52.417	18.5	21.8
26.417	52.583	18.3	21.7
26.417	52.75	18.3	21.7
26.417	52.917	18.2	21.6
26.417	53.083	18	21.4
26.417	53.25	18	21.4
26.417	53.417	18.1	21.5
26.417	53.583	18.1	21.5
26.417	53.75	17.9	21.3
26.417	53.917	17.9	21.2
26.417	54.083	17.7	21
26.417	54.25	17.4	20.6
26.417	54.417	17.5	20.7
26.417	54.583	17.7	20.7
26.417	54.75	17.6	20.6
26.417	54.917	17.4	20.3
26.417	55.083	17.2	20.2
26.417	55.25	17.3	20.2
26.417	55.417	17.3	20.3
26.417	55.583	17.2	20.1
26.417	55.75	17.2	20.1
26.417	55.917	17.4	20.1
26.417	56.083	17.4	20.1
26.417	56.25	17.2	19.9
26.417	56.417	17.2	19.7
26.417	56.583	17	19.6
26.417	56.75	17	19.5
26.417	56.917	16.9	19.4
26.417	57.083	16.7	19.2
26.417	57.25	16.7	19.2
26.417	57.417	16.8	19.3
26.417	57.583	16.9	19.3
26.417	57.75	16.9	19.3
26.417	57.917	16.8	19.2
26.417	58.083	16.5	18.9
26.417	58.25	16.8	19.2
26.417	58.417	16.9	19.4
26.417	58.583	16.8	19.2
26.417	58.75	16.6	19.2
26.417	58.917	16.6	19.1
26.417	59.083	16.4	19
26.417	59.25	16.4	19
26.417	59.417	16.6	19.2
26.417	59.583	16.8	19.4
26.417	60.417	16.9	19.5
26.417	60.583	16.8	19.4
26.417	60.75	16.7	19.4
26.417	60.917	16.7	19.3
26.417	61.083	16.7	19.2
26.417	61.25	16.5	19.1
26.417	61.417	16.4	19
26.417	61.583	16.4	18.9
26.417	61.75	16.3	18.8
26.417	61.917	16.3	18.8
26.417	62.083	16.1	18.6
26.417	62.25	16.1	18.6
26.417	62.417	16.1	18.6
26.417	62.583	16.1	18.6
26.417	62.75	16.1	18.6
26.417	62.917	16	18.4
26.417	63.083	15.9	18.4
26.417	63.25	15.9	18.4
26.417	63.417	15.8	18.3
26.417	63.583	15.6	18.1
26.417	63.75	15.6	18.2
26.417	63.917	15.4	18.1
26.417	64.083	15.4	18
26.417	64.25	15.4	18
26.417	64.417	15.3	18
26.417	64.583	15.1	17.8
26.417	64.75	15.3	17.9
26.417	64.917	15.3	17.9
26.417	65.083	15.2	17.8
26.417	65.25	15.1	17.7
26.417	65.417	15.1	17.7
26.417	65.583	14.9	17.6
26.417	65.75	14.7	17.4
26.417	65.917	14.7	17.4
26.417	66.083	14.6	17.3
26.417	66.25	14.4	17.2
26.417	66.417	14.5	17.3
26.417	66.583	14.4	17.2
26.417	66.75	14.1	17
26.417	66.917	14.1	16.9
26.417	67.083	14.1	16.9
26.417	67.25	13.8	16.7
26.417	67.417	13.7	16.7
26.417	67.583	13.8	16.6
26.417	67.75	13.6	16.4
26.417	67.917	13.1	16
26.417	68.083	13.3	16.1
26.417	68.25	13.1	15.9
26.417	68.417	13.1	15.9
26.417	68.583	12.7	15.4
26.417	68.75	13.2	15.9
26.417	68.917	13.2	15.8
26.417	69.083	12.3	14.9
26.417	69.25	12.3	14.8
26.417	69.417	12	14.5
26.417	69.583	11.3	13.8
26.417	69.75	11.3	13.8
26.417	69.917	11.4	13.8
26.417	70.083	9.6	12
26.417	70.25	10.4	12.8
26.417	70.417	10.7	13.1
26.417	70.583	9.7	12.2
26.417	70.75	9.3	11.8
26.417	70.917	9.2	11.7
26.583	38.25	24.9	27.1
26.583	38.417	25.2	27.5
26.583	38.583	24.7	27.2
26.583	39.083	25.5	28.7
26.583	39.583	23.5	27.2
26.583	39.75	23.4	27.1
26.583	39.917	23.4	27
26.583	40.083	23.3	26.8
26.583	40.25	23.9	27.5
26.583	40.417	24	27.5
26.583	40.583	24	27.5
26.583	40.75	23.8	27.3
26.583	40.917	23.8	27.3
26.583	41.083	24	27.7
26.583	41.25	24.2	27.8
26.583	41.417	24.2	27.8
26.583	41.583	24.4	28
26.583	41.75	24.1	27.8
26.583	41.917	23.3	27
26.583	42.083	23.4	27.1
26.583	42.25	23.4	27.1
26.583	42.417	23.1	26.8
26.583	42.583	22.9	26.6
26.583	42.75	21	24.7
26.583	42.917	20.1	23.8
26.583	43.083	21.3	24.8
26.583	43.25	21.9	25.4
26.583	43.417	21.6	25.1
26.583	43.583	21.6	25
26.583	43.75	21.9	25.3
26.583	43.917	22.6	26
26.583	44.083	23.1	26.5
26.583	44.25	23.1	26.5
26.583	44.417	22.9	26.3
26.583	44.583	22.8	26.3
26.583	44.75	22.7	26.1
26.583	44.917	22.4	26
26.583	45.083	21.4	25
26.583	45.25	20.8	24.6
26.583	45.417	19.3	23.1
26.583	45.583	16.2	20.1
26.583	45.75	15.6	19.7
26.583	45.917	16.6	20.7
26.583	46.083	17.3	21.3
26.583	46.25	19.1	23.1
26.583	46.417	18.8	22.8
26.583	46.583	19.3	23.3
26.583	46.75	20	24
26.583	46.917	19.6	23.6
26.583	47.083	19.8	23.7
26.583	47.25	19.9	23.8
26.583	47.417	19.8	23.8
26.583	47.583	20	23.9
26.583	47.75	20.3	24.3
26.583	47.917	20.5	24.5
26.583	48.083	20.4	24.4
26.583	48.25	20.4	24.3
26.583	48.417	20.2	24.2
26.583	48.583	20.2	24
26.583	48.75	19.9	23.7
26.583	48.917	19.5	23.3
26.583	49.083	19.2	23
26.583	49.25	19	22.8
26.583	49.417	18.8	22.5
26.583	49.583	18.7	22.4
26.583	49.75	18.6	22.4
26.583	49.917	18.7	22.4
26.583	50.083	18.7	22.4
26.583	50.25	18.9	22.6
26.583	50.417	18.9	22.6
26.583	50.583	18.9	22.6
26.583	50.75	18.9	22.6
26.583	50.917	18.9	22.6
26.583	51.083	19	22.6
26.583	51.25	19	22.6
26.583	51.417	18.9	22.6
26.583	51.583	18.9	22.4
26.583	51.75	18.8	22.3
26.583	51.917	18.7	22.1
26.583	52.083	18.6	22
26.583	52.25	18.5	21.9
26.583	52.417	18.5	21.9
26.583	52.583	18.4	21.8
26.583	52.75	18.3	21.7
26.583	52.917	18.2	21.6
26.583	53.083	18	21.4
26.583	53.25	18.1	21.5
26.583	53.417	18.1	21.5
26.583	53.583	18.1	21.5
26.583	53.75	17.9	21.2
26.583	53.917	17.9	21.1
26.583	54.083	17.5	20.7
26.583	54.25	17.5	20.6
26.583	54.417	17.7	20.8
26.583	54.583	17.6	20.6
26.583	54.75	17.6	20.6
26.583	54.917	17.3	20.3
26.583	55.083	17.2	20.2
26.583	55.25	17.4	20.4
26.583	55.417	17.4	20.3
26.583	55.583	17.3	20.2
26.583	55.75	17.3	20.1
26.583	55.917	17.5	20.2
26.583	56.083	17.3	20.1
26.583	56.25	17.3	19.9
26.583	56.417	17.1	19.8
26.583	56.583	17.1	19.7
26.583	56.75	17	19.6
26.583	56.917	17	19.5
26.583	57.083	16.8	19.3
26.583	57.25	16.9	19.3
26.583	57.417	16.9	19.3
26.583	57.583	16.9	19.3
26.583	57.75	16.9	19.3
26.583	57.917	16.6	19
26.583	58.083	16.4	18.8
26.583	58.25	16.7	19.2
26.583	58.417	16.9	19.4
26.583	58.583	16.8	19.3
26.583	58.75	16.6	19.1
26.583	58.917	16.6	19.1
26.583	59.083	16.4	19
26.583	59.25	16.6	19.1
26.583	59.417	16.6	19.2
26.583	60.417	17	19.7
26.583	60.583	17	19.6
26.583	60.75	16.9	19.5
26.583	60.917	16.9	19.5
26.583	61.083	16.7	19.3
26.583	61.25	16.6	19.2
26.583	61.417	16.6	19.1
26.583	61.583	16.4	18.9
26.583	61.75	16.4	18.9
26.583	61.917	16.4	18.9
26.583	62.083	16.2	18.7
26.583	62.25	16	18.6
26.583	62.417	16.2	18.7
26.583	62.583	16.3	18.8
26.583	62.75	16.2	18.7
26.583	62.917	16.1	18.6
26.583	63.083	16.1	18.6
26.583	63.25	16.1	18.6
26.583	63.417	16	18.4
26.583	63.583	15.9	18.4
26.583	63.75	15.7	18.3
26.583	63.917	15.4	18.1
26.583	64.083	15.3	18
26.583	64.25	15.4	18
26.583	64.417	15.4	18
26.583	64.583	15.3	17.9
26.583	64.75	15.3	17.9
26.583	64.917	15.3	17.9
26.583	65.083	15.1	17.8
26.583	65.25	15.1	17.7
26.583	65.417	15	17.7
26.583	65.583	14.9	17.6
26.583	65.75	14.7	17.5
26.583	65.917	14.7	17.4
26.583	66.083	14.5	17.2
26.583	66.25	14.2	17.1
26.583	66.417	14.5	17.2
26.583	66.583	14.4	17.2
26.583	66.75	14	16.9
26.583	66.917	13.9	16.7
26.583	67.083	13.9	16.8
26.583	67.25	13.9	16.8
26.583	67.417	13.8	16.8
26.583	67.583	13.7	16.7
26.583	67.75	13.6	16.5
26.583	67.917	13.3	16.2
26.583	68.083	13.2	16.1
26.583	68.25	13.1	15.9
26.583	68.417	13.1	15.9
26.583	68.583	12.7	15.4
26.583	68.75	12.9	15.6
26.583	68.917	13.3	16
26.583	69.083	12.6	15.2
26.583	69.25	12.4	14.9
26.583	69.417	12.3	14.8
26.583	69.583	11.8	14.3
26.583	69.75	11.5	13.9
26.583	69.917	11.2	13.6
26.583	70.083	10.2	12.7
26.583	70.25	10.6	13
26.583	70.417	11.4	13.8
26.583	70.583	10.6	13.1
26.583	70.75	9.7	12.2
26.583	70.917	9.4	11.9
26.75	37.75	24.9	27.1
26.75	38.25	25.9	28
26.75	38.417	26.1	28.4
26.75	38.75	25.8	28.5
26.75	39.25	25.8	29.3
26.75	39.583	22.6	26.3
26.75	39.75	22.3	25.9
26.75	39.917	23.4	27
26.75	40.083	22.7	26.2
26.75	40.25	23.2	26.7
26.75	40.417	24.1	27.6
26.75	40.583	24	27.5
26.75	40.75	23.4	26.9
26.75	40.917	23.4	26.9
26.75	41.083	23.5	27.1
26.75	41.25	24.1	27.7
26.75	41.417	24.1	27.7
26.75	41.583	24.1	27.7
26.75	41.75	23.8	27.5
26.75	41.917	22.7	26.4
26.75	42.083	22.9	26.6
26.75	42.25	23	26.7
26.75	42.417	22.7	26.4
26.75	42.583	22.8	26.6
26.75	42.75	21.9	25.6
26.75	42.917	20.9	24.5
26.75	43.083	21.7	25.2
26.75	43.25	22.1	25.7
26.75	43.417	21.2	24.7
26.75	43.583	21.3	24.8
26.75	43.75	21.9	25.4
26.75	43.917	22.5	26
26.75	44.083	23	26.5
26.75	44.25	23	26.5
26.75	44.417	22.9	26.4
26.75	44.583	22.8	26.3
26.75	44.75	22.6	26.1
26.75	44.917	22.5	26.1
26.75	45.083	22.3	25.9
26.75	45.25	21.4	25.1
26.75	45.417	20.1	23.9
26.75	45.583	18.1	22
26.75	45.75	18.5	22.5
26.75	45.917	19	23
26.75	46.083	19	23.1
26.75	46.25	20.2	24.2
26.75	46.417	19.8	23.9
26.75	46.583	19.9	24
26.75	46.75	20.1	24.2
26.75	46.917	20	24.1
26.75	47.083	20.3	24.3
26.75	47.25	20.4	24.3
26.75	47.417	19.7	23.7
26.75	47.583	20.2	24.2
26.75	47.75	20.8	24.9
26.75	47.917	20.8	24.8
26.75	48.083	20.7	24.7
26.75	48.25	20.6	24.6
26.75	48.417	20.3	24.3
26.75	48.583	20.3	24.2
26.75	48.75	19.7	23.5
26.75	48.917	19.5	23.3
26.75	49.083	19.1	22.9
26.75	49.25	19	22.8
26.75	49.417	18.9	22.6
26.75	49.583	18.8	22.4
26.75	49.75	18.6	22.4
26.75	49.917	18.7	22.4
26.75	50.083	18.8	22.5
26.75	50.25	18.9	22.6
26.75	50.417	18.8	22.5
26.75	50.583	18.9	22.6
26.75	50.75	18.9	22.5
26.75	50.917	19	22.6
26.75	51.083	18.9	22.6
26.75	51.25	19	22.6
26.75	51.417	19	22.6
26.75	51.583	18.9	22.4
26.75	51.75	18.9	22.4
26.75	51.917	18.8	22.3
26.75	52.083	18.7	22.1
26.75	52.25	18.6	22
26.75	52.417	18.5	21.9
26.75	52.583	18.5	21.9
26.75	52.75	18.4	21.8
26.75	52.917	18.3	21.7
26.75	53.083	18.1	21.6
26.75	53.25	18.1	21.5
26.75	53.417	18.2	21.6
26.75	53.583	18.1	21.4
26.75	53.75	17.8	21.1
26.75	53.917	17.7	21
26.75	54.083	17.5	20.7
26.75	54.25	17.6	20.7
26.75	54.417	17.7	20.8
26.75	54.583	17.7	20.7
26.75	54.75	17.6	20.5
26.75	54.917	17.3	20.4
26.75	55.083	17.4	20.4
26.75	55.25	17.5	20.5
26.75	55.417	17.4	20.3
26.75	55.583	17.3	20.2
26.75	55.75	17.3	20.2
26.75	55.917	17.3	20.1
26.75	56.083	17.3	20
26.75	56.25	17.1	19.8
26.75	56.417	17.1	19.7
26.75	56.583	17.2	19.8
26.75	56.75	17.1	19.7
26.75	56.917	17.1	19.6
26.75	57.083	17	19.4
26.75	57.25	16.8	19.3
26.75	57.417	16.8	19.3
26.75	57.583	16.8	19.3
26.75	57.75	16.9	19.3
26.75	57.917	16.7	19.2
26.75	58.083	16.5	19
26.75	58.25	16.8	19.3
26.75	58.417	16.9	19.3
26.75	58.583	16.8	19.3
26.75	58.75	16.7	19.3
26.75	58.917	16.6	19.2
26.75	59.083	16.5	19.1
26.75	59.25	16.6	19.1
26.75	59.417	16.7	19.2
26.75	60.417	17	19.7
26.75	60.583	17	19.7
26.75	60.75	16.9	19.6
26.75	60.917	16.8	19.5
26.75	61.083	16.7	19.4
26.75	61.25	16.6	19.3
26.75	61.417	16.6	19.1
26.75	61.583	16.4	19
26.75	61.75	16.4	18.9
26.75	61.917	16.4	18.9
26.75	62.083	16.2	18.7
26.75	62.25	16.1	18.6
26.75	62.417	16.2	18.7
26.75	62.583	16.3	18.8
26.75	62.75	16.3	18.8
26.75	62.917	16.3	18.8
26.75	63.083	16.1	18.7
26.75	63.25	16.1	18.6
26.75	63.417	16	18.4
26.75	63.583	16	18.5
26.75	63.75	15.8	18.3
26.75	63.917	15.5	18.2
26.75	64.083	15.4	18
26.75	64.25	15.3	18
26.75	64.417	15.3	18
26.75	64.583	15.2	17.9
26.75	64.75	15.2	17.9
26.75	64.917	15.2	17.8
26.75	65.083	15.2	17.8
26.75	65.25	15.2	17.8
26.75	65.417	15.1	17.7
26.75	65.583	14.8	17.6
26.75	65.75	14.8	17.5
26.75	65.917	14.6	17.4
26.75	66.083	14.4	17.1
26.75	66.25	14.2	17.1
26.75	66.417	14.4	17.2
26.75	66.583	14.3	17.1
26.75	66.75	14.1	16.9
26.75	66.917	13.9	16.7
26.75	67.083	13.7	16.7
26.75	67.25	13.9	16.8
26.75	67.417	13.8	16.8
26.75	67.583	13.7	16.7
26.75	67.75	13.6	16.4
26.75	67.917	13.4	16.3
26.75	68.083	13.2	16
26.75	68.25	13.1	15.9
26.75	68.417	13	15.7
26.75	68.583	12.7	15.4
26.75	68.75	12.9	15.6
26.75	68.917	13.4	16
26.75	69.083	12.7	15.3
26.75	69.25	12.7	15.2
26.75	69.417	12.3	14.8
26.75	69.583	12.2	14.5
26.75	69.75	11.8	14.2
26.75	69.917	11.6	14
26.75	70.083	10.7	13.1
26.75	70.25	10.8	13.2
26.75	70.417	11	13.4
26.917	37.75	25.7	28
26.917	38.083	25.6	27.7
26.917	38.25	24.9	27.1
26.917	38.417	25.8	28.2
26.917	38.583	26.8	29.2
26.917	38.75	26.2	28.9
26.917	38.917	25.7	28.7
26.917	39.083	25.6	28.8
26.917	39.25	24.2	27.6
26.917	39.417	25.4	28.9
26.917	39.583	24.9	28.5
26.917	39.75	20.5	24
26.917	39.917	23.5	27.1
26.917	40.083	23.6	27.2
26.917	40.25	22.9	26.4
26.917	40.417	23.6	27.2
26.917	40.583	23.7	27.2
26.917	40.75	23	26.5
26.917	40.917	23.3	26.8
26.917	41.083	23.3	26.8
26.917	41.25	23.7	27.3
26.917	41.417	24.1	27.7
26.917	41.583	24	27.6
26.917	41.75	23.7	27.3
26.917	41.917	22.7	26.4
26.917	42.083	22.6	26.3
26.917	42.25	22.9	26.7
26.917	42.417	22.9	26.7
26.917	42.583	22.5	26.3
26.917	42.75	22.1	25.8
26.917	42.917	21.2	24.9
26.917	43.083	21.8	25.4
26.917	43.25	21.9	25.5
26.917	43.417	21.3	24.9
26.917	43.583	21.3	24.9
26.917	43.75	21.9	25.5
26.917	43.917	22.3	26
26.917	44.083	22.8	26.4
26.917	44.25	23	26.6
26.917	44.417	22.9	26.5
26.917	44.583	22.8	26.3
26.917	44.75	22.6	26.2
26.917	44.917	22.5	26.2
26.917	45.083	22.4	26.1
26.917	45.25	21.7	25.6
26.917	45.417	20.5	24.4
26.917	45.583	20.2	24.2
26.917	45.75	19.6	23.7
26.917	45.917	19.7	23.9
26.917	46.083	19.6	23.8
26.917	46.25	20.2	24.3
26.917	46.417	20.5	24.6
26.917	46.583	20.9	25
26.917	46.75	20.8	24.9
26.917	46.917	20.7	24.8
26.917	47.083	20.7	24.6
26.917	47.25	20.5	24.5
26.917	47.417	20.6	24.6
26.917	47.583	21	25
26.917	47.75	20.9	25
26.917	47.917	21.1	25.1
26.917	48.083	20.9	24.9
26.917	48.25	20.7	24.7
26.917	48.417	20.3	24.3
26.917	48.583	20.3	24.2
26.917	48.75	19.9	23.8
26.917	48.917	19.6	23.5
26.917	49.083	19.3	23.1
26.917	49.25	19.1	22.9
26.917	49.417	18.9	22.7
26.917	49.583	18.8	22.5
26.917	49.75	18.8	22.5
26.917	49.917	18.8	22.5
26.917	50.083	18.8	22.5
26.917	50.25	18.9	22.6
26.917	50.417	18.9	22.5
26.917	50.583	18.8	22.5
26.917	50.75	18.9	22.6
26.917	50.917	19	22.6
26.917	51.083	18.9	22.5
26.917	51.25	18.9	22.4
26.917	51.417	18.9	22.5
26.917	51.583	18.9	22.4
26.917	51.75	18.9	22.4
26.917	51.917	18.8	22.3
26.917	52.083	18.7	22.2
26.917	52.25	18.6	22
26.917	52.417	18.6	22
26.917	52.583	18.5	22
26.917	52.75	18.5	22
26.917	52.917	18.4	21.9
26.917	53.083	18.1	21.6
26.917	53.25	18.1	21.6
26.917	53.417	18.2	21.6
26.917	53.583	18.1	21.4
26.917	53.75	17.7	20.9
26.917	53.917	17.5	20.7
26.917	54.083	17.5	20.7
26.917	54.25	17.7	20.8
26.917	54.417	17.8	20.9
26.917	54.583	17.6	20.7
26.917	54.75	17.5	20.5
26.917	54.917	17.4	20.4
26.917	55.083	17.5	20.4
26.917	55.25	17.6	20.5
26.917	55.417	17.4	20.3
26.917	55.583	17.4	20.2
26.917	55.75	17.3	20.2
26.917	55.917	17.3	20.1
26.917	56.083	17.1	19.9
26.917	56.25	17.1	19.8
26.917	56.417	17	19.7
26.917	56.583	17.2	19.8
26.917	56.75	17.1	19.7
26.917	56.917	17.1	19.7
26.917	57.083	17.1	19.6
26.917	57.25	16.9	19.4
26.917	57.417	16.6	19.1
26.917	57.583	16.6	19
26.917	57.75	16.7	19.1
26.917	57.917	16.9	19.3
26.917	58.083	16.7	19.2
26.917	58.25	16.8	19.3
26.917	58.417	16.9	19.4
26.917	58.583	16.7	19.3
26.917	58.75	16.9	19.5
26.917	58.917	16.8	19.4
26.917	59.083	16.7	19.2
26.917	59.25	16.7	19.2
26.917	59.417	16.7	19.3
26.917	60.583	17	19.7
26.917	60.75	16.9	19.7
26.917	60.917	16.9	19.5
26.917	61.083	16.7	19.4
26.917	61.25	16.5	19.1
26.917	61.417	16.5	19.1
26.917	61.583	16.4	18.9
26.917	61.75	16.4	18.9
26.917	61.917	16.4	18.9
26.917	62.083	16.3	18.8
26.917	62.25	16.2	18.7
26.917	62.417	16.3	18.8
26.917	62.583	16.3	18.8
26.917	62.75	16.4	18.9
26.917	62.917	16.3	18.9
26.917	63.083	16.3	18.8
26.917	63.25	16.1	18.5
26.917	63.417	16	18.5
26.917	63.583	16.1	18.6
26.917	63.75	15.9	18.5
26.917	63.917	15.7	18.3
26.917	64.083	15.4	18
26.917	64.25	15.5	18.1
26.917	64.583	15.2	17.9
26.917	64.75	15.2	17.8
26.917	64.917	15.1	17.8
26.917	65.083	15.2	17.8
26.917	65.25	15.1	17.8
26.917	65.417	15.1	17.8
26.917	65.583	14.9	17.6
26.917	65.75	14.7	17.4
26.917	65.917	14.5	17.2
26.917	66.083	14.4	17.1
26.917	66.25	14.5	17.3
26.917	66.417	14.2	17.1
26.917	66.583	14.2	17
26.917	66.75	13.9	16.7
26.917	66.917	13.8	16.7
26.917	67.083	13.7	16.5
26.917	67.25	13.8	16.7
26.917	67.417	13.7	16.6
26.917	67.583	13.7	16.5
26.917	67.75	13.5	16.3
26.917	67.917	13.3	16
26.917	68.083	13.1	15.9
26.917	68.25	13	15.8
26.917	68.417	13	15.7
26.917	68.583	12.9	15.6
26.917	68.75	13	15.7
26.917	68.917	13.3	15.9
26.917	69.083	13	15.5
26.917	69.25	12.9	15.4
26.917	69.417	12.4	14.9
26.917	69.583	12.3	14.7
26.917	69.75	12.4	14.8
26.917	69.917	11.8	14.2
26.917	70.083	10.9	13.3
26.917	70.25	10.9	13.3
26.917	70.417	10.8	13.2
27.083	35.583	24.4	26.6
27.083	36.75	27	29.2
27.083	36.917	27	29.1
27.083	37.75	25.6	28
27.083	38.083	25.2	27.4
27.083	38.25	25.4	27.7
27.083	38.417	26.4	28.9
27.083	38.583	26.4	28.8
27.083	38.75	25.5	28.2
27.083	38.917	26	28.9
27.083	39.083	25.7	28.8
27.083	39.25	23.4	26.7
27.083	39.417	23.1	26.6
27.083	39.583	25.2	28.8
27.083	39.75	22.3	25.8
27.083	39.917	22.8	26.3
27.083	40.083	23.7	27.2
27.083	40.25	24	27.5
27.083	40.417	23.8	27.3
27.083	40.583	23.2	26.8
27.083	40.75	22.9	26.4
27.083	40.917	23.1	26.6
27.083	41.083	23.5	27
27.083	41.25	23.7	27.3
27.083	41.417	23.9	27.5
27.083	41.583	23.8	27.4
27.083	41.75	23.6	27.2
27.083	41.917	22.5	26.2
27.083	42.083	21.9	25.7
27.083	42.25	22.7	26.5
27.083	42.417	23.1	27
27.083	42.583	22.4	26.2
27.083	42.75	21.7	25.5
27.083	42.917	21.4	25.2
27.083	43.083	22	25.7
27.083	43.25	21.9	25.7
27.083	43.417	21.4	25.1
27.083	43.583	21.2	24.9
27.083	43.75	21.7	25.3
27.083	43.917	22.1	25.8
27.083	44.083	22.8	26.5
27.083	44.25	23	26.7
27.083	44.417	22.9	26.6
27.083	44.583	22.8	26.5
27.083	44.75	22.7	26.3
27.083	44.917	22.7	26.4
27.083	45.083	22.5	26.3
27.083	45.25	22.3	26.2
27.083	45.417	21.9	25.8
27.083	45.583	21.5	25.6
27.083	45.75	21.2	25.4
27.083	45.917	21	25.1
27.083	46.083	20.8	24.9
27.083	46.25	20.9	25.2
27.083	46.417	20.6	24.8
27.083	46.583	20.5	24.6
27.083	46.75	20.4	24.5
27.083	46.917	20.4	24.5
27.083	47.083	20.9	24.9
27.083	47.25	21.4	25.4
27.083	47.417	21.2	25.2
27.083	47.583	21.2	25.2
27.083	47.75	21.2	25.2
27.083	47.917	21.3	25.4
27.083	48.083	21.2	25.2
27.083	48.25	20.7	24.8
27.083	48.417	20.4	24.4
27.083	48.583	20.5	24.5
27.083	48.75	20.1	24
27.083	48.917	19.9	23.7
27.083	49.083	19.6	23.4
27.083	49.25	19.1	22.8
27.083	49.417	19	22.6
27.083	49.583	18.8	22.5
27.083	49.75	18.8	22.5
27.083	49.917	18.8	22.5
27.083	50.083	18.7	22.4
27.083	50.25	18.9	22.6
27.083	50.417	18.9	22.6
