date,state,county,locality,habitat,latitude,longitude,masl,subfamily,ant.genus,ant.species,code,collection,collector
8/10/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,AMEllison/DDiaz
8/10/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Formicinae,Camponotus,pennsylvanicus,campen,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Formicinae,Lasius,nearcticus,lasnea,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Willington Hill,CT hemlock transect plot,41.87,-72.25,178,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Willington Hill,CT hemlock transect plot,41.87,-72.25,178,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Willington Hill,CT hemlock transect plot,41.87,-72.25,178,Myrmicinae,Stenamma,impar,steimp,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Willington Hill,CT hemlock transect plot,41.87,-72.25,178,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Willington Hill,CT hemlock transect plot,41.87,-72.25,178,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Willington Hill,CT hemlock transect plot,41.87,-72.25,178,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Willington Hill,CT hemlock transect plot,41.87,-72.25,178,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Willington Hill,CT hemlock transect plot,41.87,-72.25,178,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
8/12/2004,connecticut,tolland,Crooked Road,CT hemlock transect plot,41.98,-72.27,228,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,AMEllison/DDiaz
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Dolichoderus ,pustulatus,dolpus,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Dolichoderus ,pustulatus,dolpus,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Dolichoderus ,pustulatus,dolpus,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Dolichoderus ,pustulatus,dolpus,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Dolichoderus ,pustulatus,dolpus,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Dolichoderus ,pustulatus,dolpus,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,integra,forint,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Myrmicinae,Myrmica,AF-smi,myrsmi,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
7/5/2005,massachusetts,worcester,Quabbin,bog,42.42,-72.22,175,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Formicinae,Formica,neorufibarbis,forneo2,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Formicinae,Formica,subaenescens,forsub1,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Formicinae,Formica,subaenescens,forsub1,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Formicinae,Formica,subaenescens,forsub1,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Formicinae,Formica,subaenescens,forsub1,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
8/5/2005,massachusetts,worcester,Tom Swamp,bog,42.51,-72.2111,240,Dolichoderinae,Tapinoma,sessile,tapses,HFR,AMEllison
