date,state,county,locality,habitat,latitude,longitude,masl,subfamily,ant.genus,ant.species,code,collection,collector
7/18/1992,connecticut,new haven,Wharton Brook State Park; North Haven,NA,41.55,-72.8,49,Formicinae,Lasius,claviger,lascla,PMNH,Pupedis
7/18/1992,connecticut,new haven,Wharton Brook State Park; North Haven,NA,41.55,-72.8,49,Formicinae,Lasius,neoniger,lasneo,PMNH,Pupedis
7/18/1992,connecticut,new haven,Wharton Brook State Park; New Haven,NA,41.55,-72.8,49,Formicinae,Camponotus,pennsylvanicus,campen,PMNH,R.J. Pudepis
7/26/1992,maine,hancock,Tremont,Mt. Desert Is.; Hodgdon pd.,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,PMNH,Martin Hamerman
7/27/1992,new hampshire,grafton,Bedell Bridge State Park,NA,44.0462,-72.0699,120,Formicinae,Camponotus,nearcticus,camnea,UNHC,D.S. Chandler
7/27/1992,maine,kennebec,Wayne,NA,44.348,-70.066,NA,Myrmicinae,Crematogaster,cerasi,crecer,MCZ-Lubertazzi DB,M. Deyrup
7/29/1992,maine,york,Waterboro,NA,43.604,-70.716,NA,Formicinae,Camponotus,nearcticus,camnea,MCZ-Lubertazzi DB,T. Simmons
7/30/1992,connecticut,new haven,Wharton Brook State Park; New Haven,NA,41.55,-72.8,49,Formicinae,Camponotus,pennsylvanicus,campen,PMNH,R.J. Pudepis
7/30/1992,connecticut,new haven,Wharton Brook State Park; New Haven,NA,41.55,-72.8,49,Myrmicinae,Myrmecina,americana,myrame1,PMNH,R.J. Pupedis
8/1/1992,new hampshire,carroll,NA,NA,43.564,-71.218,NA,Formicinae,Camponotus,novaeboracensis,camnov,MCZ-Lubertazzi DB,A. Lazarus
8/2/1992,new hampshire,grafton,Bedell Bridge State Park @ Oliverian Brook,old river drift wood,44.0474,-72.0654,120,Myrmicinae,Leptothorax,canadensis,lepcan,UNHC,D.S. Chandler
8/2/1992,new hampshire,grafton,Bedell Bridge State Park,old river drift,44.0462,-72.0699,120,Dolichoderinae,Tapinoma,sessile,tapses,UNHC,D.S. Chandler
8/2/1992,new hampshire,grafton,Bedell Bridge State Park @ Oliverian Brook,old river drift wood,44.0474,-72.0654,120,Myrmicinae,Temnothorax,ambiguus,temamb,UNHC,D.S. Chandler
8/2/1992,new hampshire,grafton,Bedell Bridge State Park @ Oliverian Brook,old river drift wood,44.0474,-72.0654,120,Myrmicinae,Temnothorax,longispinosus,temlon,UNHC,D.S. Chandler
8/3/1992,new hampshire,grafton,Bedell Bridge State Park @ Oliverian Brook,NA,44.0474,-72.0654,120,Myrmicinae,Stenamma,brevicorne,stebre,UNHC,D.S. Chadler
8/3/1992,new hampshire,grafton,Bedell Bridge State Park,on vegetation,44.0462,-72.0699,120,Formicinae,Camponotus,pennsylvanicus,campen,UNHC,D.S. Chandler
8/20/1992,new hampshire,sullivan,Sait gaudens National hisoric Site,NA,43.5002,-72.3755,116,Formicinae,Lasius,latipes,laslat,UNHC,NA
8/27/1992,connecticut,tolland,Willington,NA,41.885,-72.261,NA,Formicinae,Camponotus,pennsylvanicus,campen,MCZ-Lubertazzi DB,L.J. Mehrloff
9/7/1992,vermont,chittenden,Lake St; Burlington,NA,44.48,-73.22,32,Formicinae,Camponotus,herculeanus,camher,UVCC,Marc Schwachter
9/8/1992,new hampshire,grafton,Bedell Bridge State Park,NA,44.0462,-72.0699,120,Ponerinae,Ponera,pennsylvanica,ponpen,UNHC,D.S. Chandler
9/8/1992,massachusetts,dukes,Martha's Vineyard,NA,41.351,-70.798,NA,Myrmicinae,Myrmica,punctiventris,myrpun,MCZ-Lubertazzi DB,P.Z. Goldstein
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Formicinae,Camponotus,nearcticus,camnea,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Formicinae,Camponotus,pennsylvanicus,campen,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Formicinae,Lasius,americanus,lasame,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Formicinae,Lasius,aphidicolus,lasaph,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Myrmicinae,Myrmecina,americana,myrame1,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Myrmicinae,Stenamma,brevicorne,stebre,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Myrmicinae,Stenamma,diecki,stedie,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Amblyoponinae,Stigmatomma,pallipes,stipal,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Dolichoderinae,Tapinoma,sessile,tapses,HFR,RENelson
9/28/1992,maine,kennebec,North Belgrade,red oak beech white pine ,44.5467,-69.8233,NA,Myrmicinae,Temnothorax,longispinosus,temlon,HFR,RENelson
10/3/1992,new hampshire,strafford,Chesley Brook; 1.6 km SW Durham,NA,43.1342,-70.9709,23,Amblyponinae,Stigmatomma,pallipes,stipal,UNHC,Morse
1/3/1993,massachusetts,dukes,Martha's Vineyard,NA,41.307,-70.783,NA,Formicinae,Formica,exsectoides,forexs,MCZ-Lubertazzi DB,P.Z. Goldstein
4/25/1993,massachusetts,middlesex,Pepperell,NA,42.666,-71.589,NA,Formicinae,Camponotus,nearcticus,camnea,MCZ-Lubertazzi DB,Ed Armstrong
5/14/1993,massachusetts,middlesex,concord,NA,NA,NA,NA,Formicinae,Formica,nepticula,fornep,MCZ,Cover
5/14/1993,massachusetts,worcester,NA,NA,42.187,-71.597,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
5/22/1993,massachusetts,berkshire,NA,NA,42.055,-73.415,NA,Myrmicinae,Myrmecina,americana,myrame1,MCZ-Lubertazzi DB,NA
5/30/1993,massachusetts,middlesex,hudson,NA,NA,NA,NA,Myrmicinae,Pheidole,pilifera,phepil,MCZ,Cover
5/30/1993,massachusetts,middlesex,Hudson,NA,42.396,-71.521,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
5/30/1993,massachusetts,middlesex,Hudson,NA,42.396,-71.521,NA,Formicinae,Formica,subintegra,forsub2,MCZ-Lubertazzi DB,S.P. Cover
5/31/1993,massachusetts,middlesex,Stow,NA,42.399,-71.524,NA,Formicinae,Formica,exsectoides,forexs,MCZ-Lubertazzi DB,S.P. Cover
5/31/1993,massachusetts,middlesex,Hudson,NA,42.396,-71.521,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
5/31/1993,massachusetts,middlesex,Hudson,NA,42.396,-71.521,NA,Formicinae,Formica,subintegra,forsub2,MCZ-Lubertazzi DB,S.P. Cover
6/1/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Myrmicinae,Myrmica,fracticornis,myrfra,UCMS,NA
6/1/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Myrmicinae,Myrmica,fracticornis,myrfra,UCMS,NA
6/1/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Myrmicinae,Myrmica,fracticornis,myrfra,UCMS,NA
6/1/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Myrmicinae,Myrmica,fracticornis,myrfra,UCMS,NA
6/1/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Myrmicinae,Myrmica,fracticornis,myrfra,UCMS,NA
6/1/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Myrmicinae,Myrmica,fracticornis,myrfra,UCMS,NA
6/1/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Myrmicinae,Myrmica,lobifrons,myrlob,UCMS,NA
6/6/1993,maine,franklin,Wilton,NA,44.587,-70.209,NA,Formicinae,Formica,subintegra,forsub2,MCZ-Lubertazzi DB,B. Heinrich
6/9/1993,connecticut,hartford,Farmington,NA,41.759,-72.858,NA,Formicinae,Camponotus,americanus,camame,MCZ-Lubertazzi DB,L.J. Mehrloff
6/12/1993,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,difficilis,fordif,MCZ,Cover
6/12/1993,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,nepticula,fornep,MCZ,Cover
6/12/1993,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,pergandei,forper,MCZ,Cover
6/12/1993,massachusetts,berkshire,NA,NA,42.055,-73.415,NA,Formicinae,Camponotus,novaeboracensis,camnov,MCZ-Lubertazzi DB,NA
6/12/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Formicinae,Camponotus,novaeboracensis,camnov,UCMS,NA
6/12/1993,massachusetts,berkshire,NA,NA,42.055,-73.415,NA,Formicinae,Lasius,americanus,lasame,MCZ-Lubertazzi DB,NA
6/12/1993,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.765,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
6/12/1993,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
6/19/1993,massachusetts,berkshire,schenob brook,NA,NA,NA,NA,Formicinae,Lasius,speculiventris,lasspe,MCZ,NA
6/24/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Dolichoderinae,Dolichoderus,taschenbergi,doltas,UCMS,NA
6/24/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Dolichoderinae,Dolichoderus,taschenbergi,doltas,UCMS,NA
6/24/1993,massachusetts,berkshire,Sheffield,NA,42.1134,-73.3255,235,Dolichoderinae,Dolichoderus,taschenbergi,doltas,UCMS,NA
7/1/1993,massachusetts,berkshire,sheffield ; schenob brook,NA,NA,NA,NA,Myrmicinae,Myrmica,fracticornis,myrfra,MCZ,NA
7/4/1993,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,knighti,forkni,MCZ,Cover
7/4/1993,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,pergandei,forper,MCZ,Cover
7/4/1993,massachusetts,berkshire,NA,NA,42.055,-73.415,NA,Myrmicinae,Myrmica,punctiventris,myrpun,MCZ-Lubertazzi DB,NA
7/4/1993,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,exsectoides,forexs,MCZ-Lubertazzi DB,S.P. Cover
7/4/1993,massachusetts,plymouth,Myles Standish State Forest,Open shrubby area with Blueberry and blackberry scattered; bare oak; 8 ft tall latge detritus mound butild up around bearberry ,41.8367,-70.6961,26,Formicinae,Formica,knighti,forkni,UCMS,S.P. Cover
7/4/1993,massachusetts,plymouth,Myles Standish State Forest,Open shrubby area with Blueberry and blackberry scattered; bare oak; 8 ft tall latge detritus mound butild up around bearberry ,41.8367,-70.6961,26,Formicinae,Formica,knighti,forkni,UCMS,S.P. Cover
7/4/1993,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
7/4/1993,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
7/4/1993,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
7/4/1993,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,rubicunda,forrub,MCZ-Lubertazzi DB,S.P. Cover
7/5/1993,massachusetts,middlesex,hudson,NA,NA,NA,NA,Formicinae,Polyergus,lucidus,polluc,MCZ,Cover
7/13/1993,maine,franklin,Weld,NA,44.6986,-70.4219,230,Formicinae,Formica,glacialis,forgla,Coll-AF,BHeinrich
7/19/1993,maine,penobscot,Old Town ; Rogers Farm,pitfall trap weedy meadow,NA,NA,NA,Myrmicinae,Myrmica,fracticornis,myrfra,HFR,LTreadwell
7/19/1993,new hampshire,strafford,Chesley Brook; 1.6 km SW Durham,NA,43.1342,-70.9709,23,Formicinae,Formica,pallidefulva,forpal,UNHC,Morse
7/24/1993,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,nepticula,fornep,MCZ,Cover
8/13/1993,maine,york,kennebunk,NA,NA,NA,NA,Formicinae,Formica,incerta,forinc,ELMF,Dearborn
8/14/1993,maine,knox,Camden,NA,44.21,-69.06,11,Formicinae,Lasius,neoniger,lasneo,UVCC,NA
8/14/1993,massachusetts,berkshire,NA,NA,42.055,-73.415,NA,Myrmicinae,Temnothorax,longispinosus,temlon,MCZ-Lubertazzi DB,NA
8/17/1993,massachusetts,dukes,marthas vineyard,NA,NA,NA,NA,Formicinae,Formica,knighti,forkni,MCZ,Cover
8/22/1993,massachusetts,dukes,marthas vineyard,NA,NA,NA,NA,Formicinae,Formica,obscuriventris,forobs,MCZ,Cover
8/22/1993,massachusetts,dukes,Martha's Vineyard,NA,41.395,-70.641,NA,Formicinae,Camponotus,americanus,camame,MCZ-Lubertazzi DB,S.P. Cover
8/22/1993,massachusetts,dukes,Martha's Vineyard,NA,41.395,-70.641,NA,Formicinae,Formica,rubicunda,forrub,MCZ-Lubertazzi DB,S.P. Cover
8/23/1993,massachusetts,dukes,corellus SF,NA,NA,NA,NA,Formicinae,Polyergus,lucidus,polluc,MCZ,Cover
8/31/1993,vermont,chittenden,UVM natural Area; Burlington,NA,44.48,-73.2,113,Formicinae,Lasius,americanus,lasame,UVCC,Wendy Cass
9/5/1993,vermont,chittenden,Centenial Woods; Burlington,NA,44.47,-73.2,103,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,Thomas Richardson
9/7/1993,vermont,chittenden,UVM natural Area; Burlington,NA,44.48,-73.2,113,Formicinae,Formica,incerta,forinc,UVCC,Wendy Cass
9/7/1993,vermont,chittenden,UVM natural Area; Burlington,NA,44.48,-73.2,113,Formicinae,Formica,incerta,forinc,UVCC,Wendy Cass
9/11/1993,massachusetts,middlesex,middlesex fells,NA,NA,NA,NA,Myrmicinae,Stenamma,schmitti,stesch,MCZ,Cover
9/12/1993,vermont,chittenden,Burlington,NA,44.47,-73.2,103,Formicinae,Camponotus,pennsylvanicus,campen,UVCC,M.A.Bonarro
9/14/1993,vermont,chittenden,Hitchcock Street; Burlington,NA,44.48,-73.21,61,Formicinae,Camponotus,pennsylvanicus,campen,UVCC,Treval Dube
9/17/1993,vermont,chittenden,Spear Street; Burlington,NA,44.47,-73.19,118,Formicinae,Camponotus,herculeanus,camher,UVCC,Hans Estrin
9/25/1993,massachusetts,berkshire,schenob brook,NA,NA,NA,NA,Myrmicinae,Myrmica,latifrons,myrlat,MCZ,NA
9/29/1993,vermont,chittenden,Mill Brook; Jericho,NA,44.45,-72.94,249,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,L. Pray
9/29/1993,vermont,chittenden,Mill Brook; Jericho,NA,44.45,-72.94,249,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,Leslie Pray
10/1/1993,massachusetts,middlesex,Wayland,NA,42.36,-71.36,38,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,J.J. Pratt
10/1/1993,massachusetts,middlesex,Wayland,NA,42.36,-71.36,38,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,J.J. Pratt
10/1/1993,massachusetts,middlesex,Wayland,NA,42.36,-71.36,38,Formicinae,Camponotus,pennsylvanicus,campen,UVCC,J.J. Pratt
10/3/1993,vermont,chittenden,South Union Street; Burlington,NA,44.47,-73.21,71,Formicinae,Formica,subsericea,forsub3,UVCC,Thomas Richardson
10/9/1993,vermont,chittenden,Burlington,NA,44.47,-73.2,103,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,G.W. Gustina
11/26/1993,connecticut,fairfield,Brook Drive; Sherman,NA,41.53,-73.47,228,Formicinae,Camponotus,pennsylvanicus,campen,UVCC,Treva Dube
12/6/1993,massachusetts,berkshire,schenob brook,NA,NA,NA,NA,Myrmicinae,Temnothorax,ambiguus,temamb,MCZ,NA
1/1/1994,connecticut,new haven,New Haven,Long Wharf nature preserve,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,PMNH,C.L. Remington
1/1/1994,connecticut,new haven,New Haven,Long Wharf Nature Preserve,NA,NA,NA,Myrmicinae,Tetramorium,immigrans,tetimm,PMNH,C.L. Remington
1/1/1994,connecticut,new haven,New Haven,Long Wharf Nature Preserve,NA,NA,NA,Myrmicinae,Tetramorium,immigrans,tetimm,PMNH,Chas. L. Remington
4/15/1994,connecticut,new haven,New Haven,Long Wharf nature preserve,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,PMNH,CLR
4/21/1994,connecticut,new haven,Hamden,Leeder Hill Rd.; under board in a field,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,PMNH,C.L. Remington
4/30/1994,massachusetts,dukes,marthas vineyard,NA,NA,NA,NA,Formicinae,Formica,argentea,forarg,MCZ,Nothnagle
5/10/1994,massachusetts,middlesex,Newton,NA,42.328,-71.227,NA,Myrmicinae,Temnothorax,longispinosus,temlon,MCZ-Lubertazzi DB,Adam Lazarus
5/14/1994,massachusetts,worcester,worcester,NA,NA,NA,NA,Formicinae,Formica,nepticula,fornep,MCZ,Cover
5/14/1994,massachusetts,worcester,worcester,NA,NA,NA,NA,Formicinae,Formica,nepticula,fornep,MCZ,Cover
5/14/1994,massachusetts,worcester,worcester,NA,NA,NA,NA,Formicinae,Formica,pergandei,forper,MCZ,Cover
5/18/1994,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,argentea,forarg,MCZ,Cover
5/18/1994,connecticut,litchfield,NA,NA,41.98,-73.244,NA,Formicinae,Lasius,nearcticus,lasnea,MCZ-Lubertazzi DB,Nelson/Volovski
5/20/1994,connecticut,new haven,New Haven,Long wharf Nature Preserve,NA,NA,NA,Myrmicinae,Tetramorium,immigrans,tetimm,PMNH,Chas. L. Remington
5/20/1994,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Dolichoderinae,Dolichoderus,pustulatus,dolpus,MCZ-Lubertazzi DB,S.P. Cover
5/20/1994,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Dolichoderinae,Dolichoderus,taschenbergi,doltas,MCZ-Lubertazzi DB,S.P. Cover
5/20/1994,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Nylanderia,parvula,nylpar,MCZ-Lubertazzi DB,S.P. Cover
5/22/1994,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
6/2/1994,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,difficilis,fordif,MCZ,Cover
6/2/1994,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,knighti,forkni,MCZ,Cover
6/2/1994,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,pergandei,forper,MCZ,Cover
6/2/1994,massachusetts,plymouth,Myles Standish SF,NA,NA,NA,NA,Proceratiinae,Proceratium,crassicorne,procra,MCZ,Cover
6/2/1994,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
6/2/1994,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,querquetulana,forque,MCZ-Lubertazzi DB,S.P. Cover
6/2/1994,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,rubicunda,forrub,MCZ-Lubertazzi DB,S.P. Cover
6/4/1994,connecticut,litchfield,Norfolk,NA,41.972,-73.221,NA,Formicinae,Lasius,minutus,lasmin,MCZ-Lubertazzi DB,Nelson / Volovski
6/9/1994,connecticut,litchfield,NA,NA,41.98,-73.244,NA,Dolichoderinae,Dolichoderus,plagiatus,dolpla,MCZ-Lubertazzi DB,Nelson / Volovski
6/11/1994,massachusetts,dukes,marthas vineyard,NA,NA,NA,NA,Formicinae,Formica,pergandei,forper,MCZ,Cover
6/18/1994,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,knighti,forkni,MCZ,Cover
6/18/1994,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,obscuriventris,forobs,MCZ,Cover
6/18/1994,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,pergandei,forper,MCZ,Cover
6/18/1994,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,rubicunda,forrub,MCZ-Lubertazzi DB,S.P. Cover
6/18/1994,massachusetts,plymouth,Myles Standish State Forest,NA,41.856,-70.675,NA,Formicinae,Formica,subintegra,forsub2,MCZ-Lubertazzi DB,S.P. Cover
6/19/1994,massachusetts,middlesex,NA,NA,42.279,-71.531,NA,Formicinae,Formica,subintegra,forsub2,MCZ-Lubertazzi DB,S.P. Cover
6/26/1994,connecticut,new haven,New Haven,Long Wharf Area; single colony under log,NA,NA,NA,Myrmicinae,Tetramorium,immigrans,tetimm,PMNH,C.L. Remington
6/26/1994,connecticut,new haven,New Haven,Long Wharf Nature Preserve; single colony under log; supralittoral.,NA,NA,NA,Myrmicinae,Tetramorium,immigrans,tetimm,PMNH,Chas. L. Remington
6/27/1994,new hampshire,merrimack,Newton,NA,42.3308,-71.207,38,Formicinae,Camponotus,nearcticus,camnea,UNHC,Marken
7/3/1994,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,knighti,forkni,MCZ,Cover
7/3/1994,massachusetts,plymouth,myles Standish SF,NA,NA,NA,NA,Formicinae,Formica,pergandei,forper,MCZ,Cover
7/3/1994,massachusetts,plymouth,Myles Standish State Forest,Pine Barrens,41.8367,-70.6961,26,Formicinae,Formica,nepticula,fornep,UCMS,S.P. Cover
8/2/1994,massachusetts,plymouth,Myles Standish State Forest,near powerlines,41.8863,-70.6291,50,Proceratinae,Proceratium,silaceum,prosil,UCMS,S.P. Cover
8/5/1994,new hampshire,strafford,Chesley Brook; 1.6 km SW Durham,NA,43.1342,-70.9709,23,Formicinae,Formica,neogagates,forneo1,UNHC,Morse
8/9/1994,new hampshire,strafford,Chesley Brook; 1.6 km SW Durham,NA,43.1342,-70.9709,23,Formicinae,Formica,incerta,forinc,UNHC,Morse
8/11/1994,connecticut,new haven,New Haven,Long Wharf Nature Preserve,NA,NA,NA,Myrmicinae,Crematogaster,cerasi,crecer,PMNH,Chas. L. Remington
8/11/1994,connecticut,new haven,New Haven,Long Wharf nature preserve; ants on Asalepiols lvs.!,NA,NA,NA,Formicinae,Formica,dolosa,fordol,PMNH,Chas. L. Remington
8/12/1994,connecticut,new haven,New Haven,Long Wharf Nature Preserve,NA,NA,NA,Formicinae,Formica,incerta,forinc,PMNH,Chas. L. Remington
8/18/1994,connecticut,new haven,New Haven,Long Wharf Nature Preserve,NA,NA,NA,Formicinae,Formica,pallidefulva,forpal,PMNH,Chas. L. Remington
8/19/1994,maine,kennebec,waterville,NA,NA,NA,NA,Formicinae,Lasius,latipes,laslat,ELMF,Michaud
8/20/1994,massachusetts,middlesex,Stow,NA,42.399,-71.524,NA,Formicinae,Lasius,aphidicolus,lasaph,MCZ-Lubertazzi DB,S.P. Cover
8/21/1994,massachusetts,middlesex,hudson,NA,NA,NA,NA,Formicinae,Formica,integra,forint,MCZ,Cover
8/21/1994,maine,penobscot,Medway,NA,45.61,-68.53,81,Formicinae,Lasius,neoniger,lasneo,UVCC,Skip Cram
8/30/1994,vermont,chittenden,Centenial Woods; Burlington,NA,44.47,-73.2,103,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,N. Daffett Wcassy
8/30/1994,vermont,chittenden,Centennial Woods; Burlington,NA,44.47,-73.2,103,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,N. Daffett Wcassy
8/31/1994,vermont,chittenden,Shelburne point; 3 Miles N.W. of Shelburne,NA,44.44,-73.25,35,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,S.C. Smith
9/8/1994,vermont,chittenden,Ethan Allen Homestead; Burlington,NA,44.51,-73.23,38,Formicinae,Camponotus,novaeboracensis,camnov,UVCC,Cory Williams
9/8/1994,new hampshire,strafford,Durham; 1.6 km SW,NA,43.1228,-70.939,27,Formicinae,Lasius,brevicornis,lasbre,UNHC,Morse
9/14/1994,new hampshire,strafford,Durham; 1.6 km SW; water tower,NA,43.1264,-70.9383,27,Myrmicinae,Myrmica,punctiventris,myrpun,UNHC,Morse
9/14/1994,new hampshire,strafford,Durham; 1.6 km SW; water tower,NA,43.1264,-70.9383,27,Myrmicinae,Myrmica,punctiventris,myrpun,UNHC,Morse
